0.4452649,0.5547351
0.32029667,0.6797033
0.27873957,0.7212604
0.35057297,0.64942706
0.43143156,0.5685684
0.29027364,0.7097264
0.20836075,0.79163927
0.34165117,0.6583488
0.40018097,0.599819
0.34480774,0.6551922
0.26319548,0.73680454
0.41568255,0.58431745
0.42741272,0.5725873
0.22531399,0.774686
0.42100844,0.57899153
0.36186653,0.63813347
0.2883337,0.71166635
0.54981065,0.45018944
0.26694033,0.7330597
0.16897136,0.8310287
0.36802474,0.63197523
0.29643553,0.7035645
0.5797487,0.42025134
0.11810519,0.88189477
0.10475928,0.8952407
0.24264921,0.75735074
0.25052613,0.74947387
0.5674716,0.4325284
0.22642353,0.77357644
0.16610506,0.83389497
0.36507455,0.63492554
0.27843902,0.72156096
0.32853,0.67147
0.2673869,0.73261315
0.41897273,0.58102727
0.30692065,0.69307935
0.12509206,0.87490785
0.31742942,0.6825706
0.19891605,0.8010839
0.31099364,0.6890064
0.32393682,0.6760632
0.44243932,0.5575606
0.27354372,0.7264563
0.28224412,0.71775585
0.27683172,0.7231683
0.37270072,0.6272993
0.46221387,0.53778607
0.3068161,0.6931839
0.23896109,0.76103896
0.35545638,0.6445435
0.28746572,0.7125343
0.3600858,0.6399143
0.26678318,0.7332169
0.35653335,0.64346665
0.23180236,0.76819766
0.4175413,0.58245873
0.46603143,0.5339685
0.32486138,0.6751386
0.15957399,0.840426
0.51061803,0.4893819
0.26507157,0.7349285
0.20021951,0.7997805
0.45757768,0.54242224
0.48938397,0.510616
0.14555804,0.854442
0.8663804,0.13361953
0.045395147,0.9546048
0.82210344,0.17789657
0.6575123,0.34248766
0.19654457,0.8034554
0.17609313,0.8239069
0.14714357,0.85285646
0.1389225,0.8610775
0.09844726,0.9015527
0.26105917,0.7389408
0.1467766,0.8532234
0.20335534,0.7966447
0.39086536,0.6091347
0.4084732,0.59152687
0.12241424,0.87758577
0.46760327,0.5323968
0.20352675,0.79647326
0.113673545,0.88632643
0.23452549,0.76547444
0.59943044,0.40056956
0.28827882,0.7117212
0.111753695,0.8882463
0.25623116,0.74376893
0.29514697,0.704853
0.24344678,0.75655323
0.33498755,0.6650124
0.29808384,0.70191616
0.30589858,0.69410145
0.1803762,0.8196238
0.2314584,0.76854163
0.14304079,0.85695916
0.17729448,0.8227055
0.16527873,0.83472127
0.23026827,0.76973176
0.23430896,0.76569104
0.20247968,0.7975203
0.16105163,0.83894837
