5.668013e-11,1.0
2.8406808e-09,1.0
3.3246905e-10,1.0
5.720594e-10,1.0
1.8713376e-08,1.0
4.901221e-09,1.0
1.4295246e-07,0.9999999
4.087666e-07,0.99999964
9.67631e-10,1.0
3.6432528e-08,1.0
2.1090607e-05,0.9999789
5.122292e-07,0.9999995
9.066771e-12,1.0
5.467384e-09,1.0
0.078307934,0.9216921
0.016249174,0.9837509
0.026246548,0.9737534
0.033948112,0.9660519
0.023231898,0.97676814
0.003429721,0.9965702
0.0081584705,0.99184155
0.007847319,0.99215263
0.009812364,0.9901876
0.004509671,0.9954904
0.0062775216,0.9937225
0.048392057,0.951608
4.9504405e-07,0.9999995
1.10042885e-10,1.0
3.7981945e-08,1.0
2.82218e-08,1.0
2.8656771e-08,1.0
6.5881875e-07,0.9999993
4.9273536e-09,1.0
1.9790516e-06,0.999998
3.5091034e-07,0.99999964
1.5317427e-09,1.0
4.6012097e-08,1.0
1.7263729e-07,0.9999999
8.6804806e-07,0.99999917
7.622763e-07,0.9999993
2.1318245e-09,1.0
1.4367733e-08,1.0
3.9135912e-09,1.0
0.00022709469,0.99977297
1.4134518e-08,1.0
5.9885188e-05,0.99994016
1.612493e-07,0.9999999
2.2126679e-07,0.99999976
2.3952114e-09,1.0
0.0012330309,0.998767
1.1198398e-08,1.0
2.8842209e-09,1.0
8.634767e-10,1.0
3.9600545e-07,0.99999964
2.9561258e-07,0.99999976
0.005235649,0.9947643
0.01199202,0.988008
0.0031071955,0.9968928
0.0047440627,0.9952559
0.005747823,0.99425215
0.012432922,0.98756707
0.015529346,0.9844707
0.009992552,0.9900074
0.011300843,0.98869914
0.01991627,0.9800837
0.012668182,0.9873318
0.0034433424,0.99655664
0.0078141475,0.99218583
0.007547813,0.9924522
0.028535426,0.9714646
0.00012316828,0.99987686
0.004436305,0.99556375
0.004651157,0.9953489
0.0014455705,0.9985544
0.00544791,0.9945521
0.0009577985,0.9990422
0.0037922608,0.9962077
0.005102064,0.9948979
0.0033672268,0.99663275
0.0015723634,0.9984276
0.0022628326,0.99773717
0.004598726,0.99540126
0.0036635695,0.99633646
0.00067297084,0.99932706
5.2746763e-09,1.0
1.7731875e-11,1.0
1.4131996e-10,1.0
3.196949e-08,1.0
8.7073715e-10,1.0
8.133143e-11,1.0
1.0,2.1986203e-08
1.0,3.6906849e-09
1.0,1.120842e-08
1.0,4.4604533e-08
1.0,2.5811664e-09
1.0,8.373003e-09
1.0,1.3062347e-08
1.0,1.0347954e-09
1.0,3.858064e-09
1.0,1.2959805e-08
1.0,8.4084156e-10
1.0,3.0597962e-09
1.0,2.2890397e-08
1.0,9.724068e-09
1.0,3.130812e-08
1.0,4.4072075e-09
1.0,1.4746066e-08
0.9999999,6.908221e-08
0.9999999,1.00361916e-07
1.0,2.7775875e-09
0.9999999,1.1213043e-07
1.0,2.6611873e-09
1.0,3.6892633e-09
0.9999999,6.0974955e-08
1.0,3.2069447e-09
1.0,6.0264207e-09
1.0,4.841393e-10
0.99999917,8.830365e-07
0.9999994,5.889775e-07
0.9999994,5.6774184e-07
0.9999989,1.0631863e-06
0.99999917,8.157194e-07
0.99999964,3.716212e-07
0.99999976,2.680875e-07
0.99999964,3.8176307e-07
0.9999993,6.9035315e-07
0.99999917,7.761278e-07
0.99999905,9.046221e-07
0.9999988,1.1545566e-06
0.9999993,6.6523074e-07
0.9999989,1.1263088e-06
0.9999993,7.1050135e-07
0.9999995,4.989253e-07
1.0,1.7189432e-08
1.0,5.5355393e-08
0.9999999,6.6051484e-08
1.0,4.3571852e-08
1.0,3.6059606e-09
1.0,3.231051e-08
1.0,1.2274474e-08
1.0,7.764764e-09
0.9999999,6.1175086e-08
1.0,1.0208264e-08
1.0,1.3353659e-08
1.0,1.8737769e-08
0.9999999,7.458094e-08
0.9999999,7.25092e-08
1.0,3.1561178e-09
1.0,2.6215539e-09
1.0,4.0897866e-08
1.0,1.6996784e-08
1.0,3.6641318e-08
0.9999999,6.3337204e-08
1.0,4.1549897e-09
1.0,5.0972804e-09
1.0,6.706117e-09
1.0,2.7780274e-09
1.0,3.1004394e-08
1.0,4.0793062e-09
1.0,1.5116129e-08
1.0,1.802499e-08
1.0,4.7558295e-09
0.99999964,3.7065035e-07
1.0,3.1729655e-08
1.0,1.8732159e-08
1.0,2.2309106e-08
1.0,3.6743636e-08
1.0,2.4637146e-08
1.0,2.4695708e-09
0.9999999,8.2547594e-08
1.0,2.4660558e-08
1.0,2.2686933e-08
0.99999976,2.0918014e-07
0.9999994,6.5544344e-07
0.9999995,4.412568e-07
0.9999989,1.0194321e-06
0.99999905,9.108567e-07
0.9999993,7.6750644e-07
0.99999917,8.5735184e-07
0.99999917,8.431459e-07
