1680691519851.0,0.0,11.18,11.0,11.18,12.65,13.0,14.32,16.55,16.55,17.46,18.38,18.03,16.76,16.49,14.32,12.17,9.22,7.62,5.66,7.28,10.05,13.04,15.3,17.72,18.79,19.72,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.6,13.34,12.37,11.4,10.44,9.85,10.0,11.31,12.73,13.45,14.87,15.56,15.56,14.87,15.62,15.0,15.26,15.81,16.64,16.64,16.12,16.12,15.26,13.89,13.42
1680691519851.0,0.0,11.05,11.05,11.4,13.0,13.89,16.12,16.64,17.49,18.36,18.36,17.89,17.46,17.09,14.87,12.65,10.44,7.62,6.4,7.28,9.06,12.04,15.13,17.26,17.72,18.79,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.04,13.42,12.53,11.18,10.3,10.0,9.9,10.82,13.04,13.89,15.26,15.26,16.12,15.26,16.12,15.65,16.55,17.09,17.09,17.09,17.09,16.16,15.81,14.87,13.6
1680691519852.0,0.0,11.05,11.05,11.4,13.0,13.89,16.12,16.64,17.49,18.36,18.36,17.89,17.46,17.09,14.87,12.65,10.44,7.62,6.4,7.28,9.06,12.04,15.13,17.26,17.72,18.79,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.04,13.42,12.53,11.18,10.3,10.0,9.9,10.82,13.04,13.89,15.26,15.26,16.12,15.26,16.12,15.65,16.55,17.09,17.09,17.09,17.09,16.16,15.81,14.87,13.6
1680691519866.0,0.0,10.3,10.77,11.18,12.0,14.04,15.03,16.03,17.03,17.03,18.03,17.0,17.03,16.12,14.14,12.17,9.06,7.0,5.83,7.21,9.85,12.53,15.26,16.4,18.38,18.6,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,14.14,13.0,13.0,12.0,10.05,10.2,9.85,11.18,12.53,14.42,15.26,15.26,15.26,15.26,15.81,15.62,16.28,16.28,17.03,17.03,16.28,16.28,15.62,14.87,12.73
1680691519896.0,0.0,10.0,10.2,10.77,12.53,13.42,15.65,16.12,15.65,17.89,17.0,16.16,16.76,14.87,13.15,12.17,8.94,6.71,6.4,8.54,9.0,11.18,15.52,16.76,16.55,18.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,13.45,12.21,11.66,11.66,9.22,9.22,10.0,10.3,11.66,13.42,14.32,14.32,15.65,15.23,15.23,15.23,16.76,14.87,16.16,17.09,15.81,16.16,15.23,13.93,11.7
1680691519911.0,0.0,10.3,10.44,11.05,12.0,13.04,15.03,15.03,16.03,17.0,16.0,16.03,16.03,15.13,13.15,11.18,9.22,6.0,5.39,6.4,8.06,11.18,13.04,15.0,16.28,17.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,14.14,13.04,13.04,12.04,11.05,10.2,9.85,10.3,12.21,13.6,14.42,15.0,15.0,15.0,15.62,15.62,16.28,16.28,17.69,16.97,16.28,15.62,14.87,13.45,12.73
1680691519927.0,0.0,10.77,10.2,12.0,13.04,14.14,15.13,16.12,17.12,17.26,17.12,17.03,16.03,15.0,14.04,12.04,9.0,7.07,5.83,7.21,9.85,12.08,14.76,16.64,17.8,19.1,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,13.34,13.15,12.17,11.05,10.2,9.49,9.85,10.82,12.04,13.45,14.87,15.62,15.62,15.62,15.56,15.56,15.62,16.28,17.69,17.69,17.03,16.28,15.56,14.14,12.81
1680691519943.0,0.0,10.82,11.18,11.4,12.17,13.15,15.03,16.03,16.03,17.03,17.12,17.12,16.28,15.52,13.6,12.37,9.22,7.07,6.32,6.4,9.22,11.4,14.21,16.28,17.8,18.36,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,13.04,14.0,12.0,12.0,10.0,9.22,9.49,11.18,12.53,13.89,15.26,16.12,16.12,16.12,16.12,15.81,16.4,16.4,17.2,17.2,16.4,16.4,15.0,14.21,12.81
1680691519958.0,0.0,12.04,11.66,12.08,13.0,14.56,15.52,16.49,17.46,17.46,17.72,17.72,17.09,16.16,14.32,12.08,9.85,8.25,6.08,7.21,9.22,12.04,14.87,17.2,18.36,19.31,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03,14.14,14.32,13.34,12.37,11.18,10.0,11.05,11.4,13.6,14.87,15.81,15.81,16.76,16.76,16.76,17.09,16.55,17.46,17.46,17.46,16.55,16.55,15.65,13.89,13.42
1680691519974.0,0.0,11.66,11.4,11.31,12.21,13.04,13.89,14.76,15.65,17.0,17.0,16.64,15.81,15.62,14.21,12.04,9.9,7.21,5.39,6.08,8.06,10.3,13.42,14.87,16.49,18.03,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,14.56,13.93,13.0,11.7,10.44,11.18,11.05,12.04,13.15,14.14,15.13,16.12,16.12,16.12,17.26,16.28,16.49,16.49,17.46,17.46,17.46,16.49,15.52,14.56,12.65
